-0.0482821,0.643737,
-0.0234579,0.602574,
-0.000417393,0.543607,
0.0232098,0.475050,
0.0468343,0.401013,
0.0722702,0.399574,
0.0947511,0.403623,
0.119007,0.409036,
0.140883,0.385689,
0.166901,0.365071,
0.189370,0.347202,
0.213614,0.327958,
0.236678,0.315566,
0.260926,0.304542,
0.286357,0.292144,
0.311787,0.279746,
0.334854,0.272834,
0.359103,0.264549,
0.382167,0.252157,
0.407600,0.245239,
